"Case_ID","arm","avg_ratio","log_ratio","SCNA_event"
"TCGA-S9-A6TU-01A-12D-A32A-01","chr5q",0.357000994921266,-1.486,-1
"TCGA-S9-A6TU-01A-12D-A32A-01","chr6p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr6q",0.26842668390711,-1.8974,-1
"TCGA-S9-A6TU-01A-12D-A32A-01","chr7p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr7q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr8p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr8q",1.52518316056852,0.608982507578182,1
"TCGA-S9-A6TU-01A-12D-A32A-01","chr9p",1.35496348131743,0.438253968898547,1
"TCGA-S9-A6TU-01A-12D-A32A-01","chr9q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr10p",0.45272908379636,-1.14328010506547,-1
"TCGA-S9-A6TU-01A-12D-A32A-01","chr10q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr11p",0.377304183038296,-1.4062,-1
"TCGA-S9-A6TU-01A-12D-A32A-01","chr11q",1.30725142733601,0.386536645407141,1
"TCGA-S9-A6TU-01A-12D-A32A-01","chr12p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr12q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr13p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr13q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr14p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr14q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr15p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr15q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr16p",0.286141369783253,-1.8052,-1
"TCGA-S9-A6TU-01A-12D-A32A-01","chr16q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr17p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr17q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr18p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr18q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr19p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr19q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr20p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr20q",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr21p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr21q",0.344458002394609,-1.5376,-1
"TCGA-S9-A6TU-01A-12D-A32A-01","chr22p",1,0,0
"TCGA-S9-A6TU-01A-12D-A32A-01","chr22q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr1p",0.423313968336697,-1.2402,-1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr1q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr2p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr2q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr3p",1.4113055772221,0.497030395456328,1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr3q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr4p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr4q",0.315104005793446,-1.6661,-1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr5p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr5q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr6p",2.56916580544668,1.3613,1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr6q",0.580030230943273,-0.7858,-1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr7p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr7q",3.41290439244827,1.771,1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr8p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr8q",0.365159836795219,-1.4534,-1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr9p",0.758120982441021,-0.3995,-1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr9q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr10p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr10q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr11p",1.76104656666111,0.816433058290539,1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr11q",1.35604024887382,0.4394,1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr12p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr12q",1.33853526387092,0.420655147452014,1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr13p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr13q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr14p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr14q",0.985788146600231,-0.0206504611534029,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr15p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr15q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr16p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr16q",0.331902627688814,-1.59116804354101,-1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr17p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr17q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr18p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr18q",0.653425073615871,-0.613906279096344,-1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr19p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr19q",0.717632585614175,-0.478682694545685,-1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr20p",0.275533568607293,-1.8597,-1
"TCGA-S9-A7R8-01A-11D-A34I-01","chr20q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr21p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr21q",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr22p",1,0,0
"TCGA-S9-A7R8-01A-11D-A34I-01","chr22q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr1p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr1q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr2p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr2q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr3p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr3q",0.598822360961841,-0.7398,-1
"TCGA-DB-5276-01A-01D-1466-01","chr4p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr4q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr5p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr5q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr6p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr6q",1.36679796037703,0.4508,1
"TCGA-DB-5276-01A-01D-1466-01","chr7p",0.357521027200782,-1.4839,-1
"TCGA-DB-5276-01A-01D-1466-01","chr7q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr8p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr8q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr9p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr9q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr10p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr10q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr11p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr11q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr12p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr12q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr13p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr13q",0.291203580611669,-1.7799,-1
"TCGA-DB-5276-01A-01D-1466-01","chr14p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr14q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr15p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr15q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr16p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr16q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr17p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr17q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr18p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr18q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr19p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr19q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr20p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr20q",0.806474040222485,-0.3103,-1
"TCGA-DB-5276-01A-01D-1466-01","chr21p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr21q",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr22p",1,0,0
"TCGA-DB-5276-01A-01D-1466-01","chr22q",0.152936005141483,-2.709,-1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr1p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr1q",1.47662142855391,0.5623,1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr2p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr2q",0.718691056719802,-0.476556361390071,-1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr3p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr3q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr4p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr4q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr5p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr5q",0.800570300037796,-0.3209,-1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr6p",0.330517828609326,-1.5972,-1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr6q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr7p",0.791342567191436,-0.337625731415005,-1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr7q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr8p",1.2360182114344,0.3057,1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr8q",1.24991990299906,0.321835647488589,1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr9p",0.64478943038138,-0.6331,-1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr9q",0.318000293022643,-1.6529,-1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr10p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr10q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr11p",0.332516998687951,-1.5885,-1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr11q",0.580859622289789,-0.783738548635204,-1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr12p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr12q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr13p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr13q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr14p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr14q",1.31959937526158,0.4001,1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr15p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr15q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr16p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr16q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr17p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr17q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr18p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr18q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr19p",2.89527422680766,1.5337,1
"TCGA-DU-A6S7-01A-21D-A32A-01","chr19q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr20p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr20q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr21p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr21q",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr22p",1,0,0
"TCGA-DU-A6S7-01A-21D-A32A-01","chr22q",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr1p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr1q",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr2p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr2q",0.364199286233045,-1.4572,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr3p",0.224016560661012,-2.15832270590639,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr3q",0.989113077919301,-0.015792631913149,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr4p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr4q",0.802329132381083,-0.317733912762729,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr5p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr5q",0.620382746240029,-0.68876953143419,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr6p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr6q",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr7p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr7q",1.24372928131568,0.314672492697824,1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr8p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr8q",1.34353327209125,0.426032049588278,1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr9p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr9q",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr10p",1.26734654870819,0.341811075181426,1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr10q",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr11p",0.596089142248447,-0.7464,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr11q",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr12p",0.42934223356523,-1.2198,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr12q",0.811756504493758,-0.300881055211797,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr13p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr13q",0.309261682542517,-1.6931,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr14p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr14q",0.461449635608678,-1.11575489971983,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr15p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr15q",0.3941727641072,-1.3431,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr16p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr16q",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr17p",0.541562594076331,-0.8848,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr17q",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr18p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr18q",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr19p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr19q",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr20p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr20q",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr21p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr21q",0.186003284216519,-2.4266,-1
"TCGA-VM-A8C8-01A-11D-A36N-01","chr22p",1,0,0
"TCGA-VM-A8C8-01A-11D-A36N-01","chr22q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr1p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr1q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr2p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr2q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr3p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr3q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr4p",0.166466063700549,-2.5867,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr4q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr5p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr5q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr6p",0.330997024755189,-1.59510984580117,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr6q",0.271138145423539,-1.8829,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr7p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr7q",1.29319866771805,0.370943926280969,1
"TCGA-P5-A736-01A-11D-A32A-01","chr8p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr8q",0.427886480083052,-1.2247,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr9p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr9q",1.43624313793796,0.5223,1
"TCGA-P5-A736-01A-11D-A32A-01","chr10p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr10q",0.419740578102949,-1.25243015346945,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr11p",0.373867767063741,-1.4194,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr11q",0.563168538323225,-0.828361355501806,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr12p",0.415350155598143,-1.2676,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr12q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr13p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr13q",0.418305512675887,-1.257371084097,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr14p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr14q",0.386194627590299,-1.3726,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr15p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr15q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr16p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr16q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr17p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr17q",0.481664332280405,-1.0539,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr18p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr18q",0.57403077897506,-0.8008,-1
"TCGA-P5-A736-01A-11D-A32A-01","chr19p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr19q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr20p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr20q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr21p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr21q",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr22p",1,0,0
"TCGA-P5-A736-01A-11D-A32A-01","chr22q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr1p",0.178265570670056,-2.4879,-1
"TCGA-HT-7858-01A-11D-2391-01","chr1q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr2p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr2q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr3p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr3q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr4p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr4q",0.762812293787508,-0.3906,-1
"TCGA-HT-7858-01A-11D-2391-01","chr5p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr5q",0.597709285222616,-0.742484140143633,-1
"TCGA-HT-7858-01A-11D-2391-01","chr6p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr6q",0.158406122202168,-2.6583,-1
"TCGA-HT-7858-01A-11D-2391-01","chr7p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr7q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr8p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr8q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr9p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr9q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr10p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr10q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr11p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr11q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr12p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr12q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr13p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr13q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr14p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr14q",0.761702745017505,-0.3927,-1
"TCGA-HT-7858-01A-11D-2391-01","chr15p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr15q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr16p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr16q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr17p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr17q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr18p",0.750175473029167,-0.4147,-1
"TCGA-HT-7858-01A-11D-2391-01","chr18q",0.772885680744951,-0.371673057217392,-1
"TCGA-HT-7858-01A-11D-2391-01","chr19p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr19q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr20p",1.31795398406789,0.3983,1
"TCGA-HT-7858-01A-11D-2391-01","chr20q",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr21p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr21q",0.761742544323344,-0.392624620514332,-1
"TCGA-HT-7858-01A-11D-2391-01","chr22p",1,0,0
"TCGA-HT-7858-01A-11D-2391-01","chr22q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr1p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr1q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr2p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr2q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr3p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr3q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr4p",0.402483068810561,-1.313,-1
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr4q",0.427401137666878,-1.22633734668333,-1
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr5p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr5q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr6p",0.931749532714896,-0.101985904464304,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr6q",0.582530277456306,-0.779595057994499,-1
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr7p",2.45325976043767,1.2947,1
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr7q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr8p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr8q",0.250920109072607,-1.9947,-1
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr9p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr9q",0.385152047517687,-1.3765,-1
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr10p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr10q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr11p",0.414286294873175,-1.2713,-1
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr11q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr12p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr12q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr13p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr13q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr14p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr14q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr15p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr15q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr16p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr16q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr17p",1.54722767681696,0.629685507094818,1
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr17q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr18p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr18q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr19p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr19q",0.741284885073504,-0.4319,-1
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr20p",0.442086320896027,-1.1776,-1
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr20q",1.27550211481277,0.35106529096498,1
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr21p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr21q",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr22p",1,0,0
"TCGA-S9-A6TZ-01A-21D-A32A-01","chr22q",1,0,0
"TCGA-DB-A75L-01A-11D-A32A-01","chr1p",1.48833573227095,0.5737,1
"TCGA-DB-A75L-01A-11D-A32A-01","chr1q",1,0,0
"TCGA-DB-A75L-01A-11D-A32A-01","chr2p",0.284736628831543,-1.8123,-1
"TCGA-DB-A75L-01A-11D-A32A-01","chr2q",1,0,0
"TCGA-DB-A75L-01A-11D-A32A-01","chr3p",1,0,0
"TCGA-DB-A75L-01A-11D-A32A-01","chr3q",1,0,0
"TCGA-DB-A75L-01A-11D-A32A-01","chr4p",1,0,0
"TCGA-DB-A75L-01A-11D-A32A-01","chr4q",1,0,0
"TCGA-DB-A75L-01A-11D-A32A-01","chr5p",1,0,0
"TCGA-DB-A75L-01A-11D-A32A-01","chr5q",1.02255543808618,0.032179061341987,0
"TCGA-DB-A75L-01A-11D-A32A-01","chr6p",0.301932926531193,-1.7277,-1
"TCGA-DB-A75L-01A-11D-A32A-01","chr6q",1,0,0
