Sample Names	MutationType	CN1	CN2	CN3	CN4	CN5	CN6	CN7	CN8	CN9	CN10	CN11	CN12	CN13	CN14	CN15	CN16	CN17	CN18	CN19	CN20	CN21	CN22	CN23	CN24	CN25
TCGA-DH-A7UT	2:het:100kb-1Mb	0.037008568760417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7109620430838534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2520293881557296	0.0	0.0
TCGA-DH-A7UT	2:het:1Mb-10Mb	0.07034739018537832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5224520311708494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4072005786437723	0.0	0.0
TCGA-DH-A7UT	2:het:10Mb-40Mb	0.265901029595771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24594497232119922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4881539980830297	0.0	0.0
TCGA-DH-A7UT	2:het:>40Mb	0.9699073066162625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008109613657258785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02198307972647874	0.0	0.0
TCGA-DH-A7UT	3-4:het:0-100kb	0.14273039545109775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7740232519532018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0832463525957005	0.0	0.0
TCGA-DH-A7UT	3-4:het:100kb-1Mb	0.06159925525152567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9176956804984966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020705064249977808	0.0	0.0
TCGA-DH-A7UT	3-4:het:1Mb-10Mb	0.04185937027523107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8400096932220623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11813093650270674	0.0	0.0
TCGA-DH-A7UT	3-4:het:10Mb-40Mb	0.31258162930883754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6257050107442361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06171335994692634	0.0	0.0
TCGA-DH-A7UT	3-4:het:>40Mb	0.7001824747379002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2997964178664983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1107395601453285e-05	0.0	0.0
TCGA-DH-A7UT	5-8:het:0-100kb	0.3456853643061268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6416144820181494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012700153675723753	0.0	0.0
TCGA-DH-A7UT	5-8:het:100kb-1Mb	0.06106846195421178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5668001238370598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3721314142087284	0.0	0.0
TCGA-DH-A7UT	5-8:het:1Mb-10Mb	0.0713895917795191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.318059909878023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6105504983424579	0.0	0.0
TCGA-DH-A7UT	5-8:het:10Mb-40Mb	0.010848480279679124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2104906458476916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7786608738726294	0.0	0.0
TCGA-DH-A7UT	5-8:het:>40Mb	0.6136305708606018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38620733450855277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016209463084548763	0.0	0.0
TCGA-DH-A7UT	9+:het:0-100kb	0.07201564157614448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9205424117654303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007441946658425205	0.0	0.0
TCGA-DH-A7UT	9+:het:100kb-1Mb	0.08553279635663703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9144360971635244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.110647983843494e-05	0.0	0.0
TCGA-DH-A7UT	9+:het:1Mb-10Mb	0.22420973664960997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7756607974666884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001294658837017557	0.0	0.0
TCGA-DH-A7UT	9+:het:10Mb-40Mb	0.06490599820948971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9310653536257834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040286481647269475	0.0	0.0
TCGA-DH-A7UT	9+:het:>40Mb	0.33382369582437477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6631209686545207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003055335521104447	0.0	0.0
TCGA-DH-A7UU	0:homdel:0-100kb	0.010080571001714245	0.0	0.0	0.0029302479143634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9869891810839223	0.0	0.0
TCGA-DH-A7UU	0:homdel:100kb-1Mb	0.17868573329190177	0.0	0.0	0.005564451215907944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8157498154921903	0.0	0.0
TCGA-DH-A7UU	0:homdel:>1Mb	0.4842762925840886	0.0	0.0	0.00656792415677258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5091557832591387	0.0	0.0
TCGA-DH-A7UU	1:LOH:0-100kb	0.022370909962037246	0.0	0.0	0.23880649674174223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7388225932962205	0.0	0.0
TCGA-DH-A7UU	1:LOH:100kb-1Mb	0.0608792905033472	0.0	0.0	0.6642996342923104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27482107520434235	0.0	0.0
TCGA-DH-A7UU	1:LOH:1Mb-10Mb	0.21465311589703945	0.0	0.0	0.5042714236320679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2810754604708926	0.0	0.0
TCGA-DH-A7UU	1:LOH:10Mb-40Mb	0.7579344379593054	0.0	0.0	0.0008736433920627693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24119191864863182	0.0	0.0
TCGA-DH-A7UU	1:LOH:>40Mb	0.962448632345263	0.0	0.0	0.016257851991676557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212935156630604	0.0	0.0
TCGA-DH-A7UU	2:LOH:0-100kb	0.13458502414655518	0.0	0.0	0.8654117131422505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.262711194276008e-06	0.0	0.0
TCGA-DH-A7UU	2:LOH:100kb-1Mb	0.16429156418887592	0.0	0.0	0.8265264082517807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009182027559343284	0.0	0.0
TCGA-DH-A7UU	2:LOH:1Mb-10Mb	0.4896301319662977	0.0	0.0	0.36818672510025147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1421831429334509	0.0	0.0
TCGA-DH-A7UU	2:LOH:10Mb-40Mb	0.5282197395290645	0.0	0.0	0.016192578995734848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4555876814752005	0.0	0.0
TCGA-DH-A7UU	2:LOH:>40Mb	0.9035404225375282	0.0	0.0	0.09645957746247182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DH-A7UU	3-4:LOH:0-100kb	0.14560659028076667	0.0	0.0	0.7991635951816718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05522981453756156	0.0	0.0
TCGA-DH-A7UU	3-4:LOH:100kb-1Mb	0.1980695071482318	0.0	0.0	0.7336477785758261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06828271427594228	0.0	0.0
TCGA-DH-A7UU	3-4:LOH:1Mb-10Mb	0.8331573613914223	0.0	0.0	0.03204303259499211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13479960601358573	0.0	0.0
TCGA-DH-A7UU	3-4:LOH:10Mb-40Mb	0.15938114523375474	0.0	0.0	8.421065763845247e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8405346441086068	0.0	0.0
TCGA-DH-A7UU	3-4:LOH:>40Mb	0.958021678029171	0.0	0.0	9.128215381360196e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04196919375544767	0.0	0.0
TCGA-DH-A7UU	5-8:LOH:0-100kb	0.024851176576634007	0.0	0.0	0.9751416927292006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.130694165422825e-06	0.0	0.0
TCGA-DH-A7UU	5-8:LOH:100kb-1Mb	0.18814934218206297	0.0	0.0	0.8108287771530192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010218806649178788	0.0	0.0
TCGA-DH-A7UU	5-8:LOH:1Mb-10Mb	0.9492073150675919	0.0	0.0	0.00046870374634082156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05032398118606715	0.0	0.0
TCGA-DH-A7UU	5-8:LOH:10Mb-40Mb	0.932867242792501	0.0	0.0	0.06618959754778488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000943159659713983	0.0	0.0
TCGA-DH-A7UU	5-8:LOH:>40Mb	0.9616106626619111	0.0	0.0	0.0002190100744634253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038170327263625556	0.0	0.0
TCGA-DH-A7UU	9+:LOH:0-100kb	0.9583406641977744	0.0	0.0	0.04093840786498049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007209279372449394	0.0	0.0
TCGA-DH-A7UU	9+:LOH:100kb-1Mb	0.9454574495037581	0.0	0.0	0.0003469838110939353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05419556668514799	0.0	0.0
TCGA-DH-A7UU	9+:LOH:1Mb-10Mb	0.9987464058660246	0.0	0.0	0.0007521564803852316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005014376535901544	0.0	0.0
TCGA-DH-A7UU	9+:LOH:10Mb-40Mb	0.9627329192546584	0.0	0.0	0.02236024844720497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014906832298136647	0.0	0.0
TCGA-DH-A7UU	9+:LOH:>40Mb	0.9141494435612083	0.0	0.0	0.05007949125596185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035771065182829895	0.0	0.0
TCGA-DH-A7UU	2:het:0-100kb	0.07424876787606907	0.0	0.0	0.057906137336252356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8678450947876785	0.0	0.0
TCGA-DH-A7UU	2:het:100kb-1Mb	0.13216935091711376	0.0	0.0	0.02775880510331947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8400718439795669	0.0	0.0
TCGA-DH-A7UU	2:het:1Mb-10Mb	0.1552436986282803	0.0	0.0	0.006047589800837348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8387087115708824	0.0	0.0
TCGA-DH-A7UU	2:het:10Mb-40Mb	0.36430785854228676	0.0	0.0	0.011465718739021335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6242264227186919	0.0	0.0
TCGA-DH-A7UU	2:het:>40Mb	0.9429301664745227	0.0	0.0	0.03712297026091911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01994686326455824	0.0	0.0
TCGA-DH-A7UU	3-4:het:0-100kb	0.05851384094116993	0.0	0.0	0.9096336147471045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0318525443117256	0.0	0.0
TCGA-DH-A7UU	3-4:het:100kb-1Mb	0.03163335260842446	0.0	0.0	0.9584427304682805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009923916923295091	0.0	0.0
TCGA-DH-A7UU	3-4:het:1Mb-10Mb	0.047694842352343385	0.0	0.0	0.8266792679294633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12562588971819336	0.0	0.0
TCGA-DH-A7UU	3-4:het:10Mb-40Mb	0.5567575249460704	0.0	0.0	0.3406492662280575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10259320882587203	0.0	0.0
TCGA-DH-A7UU	3-4:het:>40Mb	0.6779417924728386	0.0	0.0	0.3220391330519831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9074475178178558e-05	0.0	0.0
TCGA-DH-A7UU	5-8:het:0-100kb	0.01960152420952121	0.0	0.0	0.9797263437428202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006721320476586874	0.0	0.0
TCGA-DH-A7UU	5-8:het:100kb-1Mb	0.0036962701173272675	0.0	0.0	0.975281449261232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021022280621440917	0.0	0.0
TCGA-DH-A7UU	5-8:het:1Mb-10Mb	0.025632419083329853	0.0	0.0	0.7697640787634299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20460350215324033	0.0	0.0
TCGA-DH-A7UU	5-8:het:10Mb-40Mb	0.005061304194766958	0.0	0.0	0.6558770500642183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3390616457410148	0.0	0.0
TCGA-DH-A7UU	5-8:het:>40Mb	0.9997432469184876	0.0	0.0	1.0270123260497873e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024648295825194894	0.0	0.0
TCGA-DH-A7UU	9+:het:0-100kb	0.7346622555383391	0.0	0.0	0.19448050588383098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07085723857782988	0.0	0.0
TCGA-DH-A7UU	9+:het:100kb-1Mb	0.9644796071477288	0.0	0.0	0.03519301595962352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032737689264766064	0.0	0.0
TCGA-DH-A7UU	9+:het:1Mb-10Mb	0.9987120627180603	0.0	0.0	0.0007496948357559582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005382424461837649	0.0	0.0
TCGA-DH-A7UU	9+:het:10Mb-40Mb	0.8830694275274055	0.0	0.0	0.06577344701583433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051157125456760044	0.0	0.0
TCGA-DH-A7UU	9+:het:>40Mb	0.5947940399620946	0.0	0.0	0.4001250075609412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005080952476964332	0.0	0.0
TCGA-DH-A7UV	0:homdel:0-100kb	0.0037661743888663126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9932560582305455	0.0029777673805881388	0.0
TCGA-DH-A7UV	0:homdel:100kb-1Mb	0.07112476380623589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8746241811857233	0.05425105500804081	0.0
TCGA-DH-A7UV	0:homdel:>1Mb	0.211242577072173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5982358937280525	0.19052152919977464	0.0
TCGA-DH-A7UV	1:LOH:0-100kb	0.01101168280338959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9795886587379619	0.009399658458648636	0.0
TCGA-DH-A7UV	1:LOH:100kb-1Mb	0.06853048759661426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8332931494322052	0.09817636297118056	0.0
TCGA-DH-A7UV	1:LOH:1Mb-10Mb	0.1856878082723979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6549417283964934	0.1593704633311086	0.0
TCGA-DH-A7UV	1:LOH:10Mb-40Mb	0.4833545157828327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.414314783481934	0.10233070073523319	0.0
TCGA-DH-A7UV	1:LOH:>40Mb	0.8494112407162921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05061990822150561	0.09996885106220217	0.0
TCGA-DH-A7UV	2:LOH:0-100kb	0.08728730901847773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.699890843527914e-06	0.9127069910906788	0.0
TCGA-DH-A7UV	2:LOH:100kb-1Mb	0.004147136434896502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006243170396680875	0.9952285465254354	0.0
TCGA-DH-A7UV	2:LOH:1Mb-10Mb	0.005690033406972391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004450700058740415	0.9898592665342872	0.0
TCGA-DH-A7UV	2:LOH:10Mb-40Mb	0.07201572696647865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1673085875330838	0.7606756855004375	0.0
TCGA-DH-A7UV	2:LOH:>40Mb	0.38648505488679835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6135149451132016	0.0
TCGA-DH-A7UV	3-4:LOH:0-100kb	0.2552748757613155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2608159603578432	0.48390916388084126	0.0
TCGA-DH-A7UV	3-4:LOH:100kb-1Mb	0.03557720431170761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03303684082091425	0.931385954867378	0.0
TCGA-DH-A7UV	3-4:LOH:1Mb-10Mb	0.06265389276842821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02730506307490233	0.9100410441566695	0.0
TCGA-DH-A7UV	3-4:LOH:10Mb-40Mb	0.023072233021427233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3277493523583893	0.6491784146201833	0.0
TCGA-DH-A7UV	3-4:LOH:>40Mb	0.7170336507449512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08461129954586019	0.19835504970918863	0.0
TCGA-DH-A7UV	5-8:LOH:0-100kb	0.2875730496361713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022226269475954675	0.7122046876690692	0.0
TCGA-DH-A7UV	5-8:LOH:100kb-1Mb	0.08765346630136432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012823309089222844	0.9110642027897135	0.0
TCGA-DH-A7UV	5-8:LOH:1Mb-10Mb	0.062361121717843776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008905562809060068	0.9287333154730961	0.0
TCGA-DH-A7UV	5-8:LOH:10Mb-40Mb	0.18554213877904577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005052908919060972	0.8139525703290482	0.0
TCGA-DH-A7UV	5-8:LOH:>40Mb	0.47446099246360113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05072950957922315	0.4748094979571756	0.0
TCGA-DH-A7UV	9+:LOH:0-100kb	0.06645507055554048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001346584465900792	0.9334102709978694	0.0
TCGA-DH-A7UV	9+:LOH:100kb-1Mb	0.21521529723212654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03322985517595835	0.751554847591915	0.0
TCGA-DH-A7UV	9+:LOH:1Mb-10Mb	0.3011609410840196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040728076181139217	0.6984317781541691	0.0
TCGA-DH-A7UV	9+:LOH:10Mb-40Mb	0.2277551020408163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009499072356215213	0.7627458256029684	0.0
TCGA-DH-A7UV	9+:LOH:>40Mb	0.2077744319737202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021899808376676703	0.7703257596496031	0.0
TCGA-DH-A7UV	2:het:0-100kb	0.02443529024875885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.769314648133519	0.20625006161772214	0.0
TCGA-DH-A7UV	2:het:100kb-1Mb	0.0197079944027073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33741286677945675	0.6428791388178358	0.0
